CustomerID,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,PaperlessBilling,SeniorCitizen,Churn,PaperlessBilling_Label,Contract_One year,Contract_Two year,PaymentMethod_Credit Card,PaymentMethod_Electronic Check,Contract_Ordinal,Tenure_minmax,MonthlyCharges_minmax,TotalCharges_minmax,Tenure_standard,MonthlyCharges_standard,TotalCharges_standard,AvgMonthlySpend,CustomerLifetimeValue,PaymentEfficiency,TenureGroup,HighValueCustomer,IsLongTermContract
C00329,29,90,2039,One year,Credit Card,No,0,0,0,1.0,0.0,1.0,0.0,1.0,0.39999999999999997,0.3910614525139665,0.24001021320056173,-0.36480972813628737,-0.45675126950251094,-0.9736640144645772,70.31,2610,0.781,Established,0,1
C00330,50,151,3525,One year,Electronic Check,Yes,0,0,1,1.0,0.0,0.0,1.0,1.0,0.7000000000000001,0.7318435754189945,0.42972041363462277,0.6523177666674883,0.7220364881406255,-0.3156638464272009,70.5,7550,0.467,Loyal,1,1
C00331,25,180,6676,Two year,Electronic Check,No,1,0,0,0.0,1.0,0.0,1.0,2.0,0.34285714285714286,0.893854748603352,0.8319928507596067,-0.5585482985751018,1.2824437827578543,1.0795976135228478,267.04,4500,1.484,Established,1,1
C00332,55,84,4026,Month-to-month,Credit Card,Yes,0,0,1,0.0,0.0,1.0,0.0,0.0,0.7714285714285715,0.3575418994413408,0.493680582152432,0.8944909797160063,-0.5726976063198687,-0.09382125949131567,73.2,4620,0.871,Loyal,0,0
C00333,31,40,7644,One year,Credit Card,No,0,0,0,1.0,0.0,1.0,0.0,1.0,0.42857142857142855,0.111731843575419,0.9555725775564917,-0.2679404429168802,-1.4229707429804916,1.5082276018540592,246.58,1240,6.165,Established,0,1
C00334,11,185,7387,One year,Bank Transfer,Yes,0,0,1,1.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.9217877094972068,0.9227626707519468,-1.2366332951109522,1.3790657301056524,1.3944281111504215,671.55,2035,3.63,New,1,1
C00335,43,70,1690,Month-to-month,Bank Transfer,No,1,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.2793296089385475,0.1954551257500319,0.3132752683995631,-0.8432390588937032,-1.128201066042669,39.3,3010,0.561,Loyal,0,0
C00336,18,188,2878,Month-to-month,Electronic Check,No,0,0,0,0.0,0.0,0.0,1.0,0.0,0.24285714285714283,0.9385474860335196,0.3471211540916635,-0.897590796843027,1.4370388985143312,-0.6021551712725458,159.89,3384,0.85,Established,1,0
C00337,9,24,3090,Two year,Electronic Check,No,1,0,0,0.0,1.0,0.0,1.0,2.0,0.11428571428571427,0.02234636871508379,0.3741861355802375,-1.3335025803303595,-1.7321609744934454,-0.5082816614314127,343.33,216,14.306,New,0,1
C00338,6,161,458,Month-to-month,Electronic Check,Yes,0,1,1,0.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.7877094972067039,0.038171837099451045,-1.4788065081594703,0.9152803828362216,-1.6737301421005744,76.33,966,0.474,New,1,0
C00339,28,95,6110,One year,Electronic Check,No,1,0,0,1.0,0.0,0.0,1.0,1.0,0.3857142857142857,0.4189944134078213,0.7597344567853951,-0.413244370745991,-0.3601293221547129,0.8289730542300114,218.21,2660,2.297,Established,0,1
C00340,4,20,5182,Two year,Bank Transfer,Yes,1,0,1,0.0,1.0,0.0,0.0,2.0,0.04285714285714286,0.0,0.6412613302693732,-1.5756757933788776,-1.8094585323716839,0.418055048887693,1295.5,80,64.775,New,0,1
C00341,68,46,7768,Month-to-month,Electronic Check,No,0,0,0,0.0,0.0,0.0,1.0,0.0,0.9571428571428572,0.1452513966480447,0.971403038427167,1.5241413336421532,-1.307024406163134,1.5631347491196277,114.24,3128,2.483,Loyal,0,0
C00342,58,142,1452,One year,Credit Card,Yes,1,0,1,1.0,0.0,1.0,0.0,1.0,0.8142857142857143,0.6815642458100559,0.16507085407889696,1.0397949075451172,0.548116982914589,-1.2335873648265825,25.03,8236,0.176,Loyal,1,1
C00343,67,67,1052,Month-to-month,Electronic Check,Yes,1,0,1,0.0,0.0,0.0,1.0,0.0,0.9428571428571428,0.26256983240223464,0.11400485127026683,1.4757066910324497,-0.901212227302382,-1.4107071947155128,15.7,4489,0.234,Loyal,0,0
C00344,32,80,2998,Two year,Electronic Check,Yes,1,0,1,0.0,1.0,0.0,1.0,2.0,0.44285714285714284,0.335195530726257,0.36244095493425255,-0.21950580030717656,-0.6499951641981071,-0.5490192223058666,93.69,2560,1.171,Established,0,1
C00345,65,29,3138,One year,Bank Transfer,No,1,0,0,1.0,0.0,0.0,0.0,1.0,0.9142857142857143,0.050279329608938536,0.3803140559172731,1.3788374058130424,-1.6355390271456474,-0.48702728184474103,48.28,1885,1.665,Loyal,0,1
C00346,10,89,6631,Month-to-month,Electronic Check,No,0,1,0,0.0,0.0,0.0,1.0,0.0,0.12857142857142856,0.38547486033519557,0.8262479254436359,-1.285067937720656,-0.47607565897207055,1.0596716326603433,663.1,890,7.451,New,0,0
C00347,65,178,4809,One year,Electronic Check,No,0,0,0,1.0,0.0,0.0,1.0,1.0,0.9142857142857143,0.8826815642458101,0.5936422826503255,1.3788374058130424,1.243795003818735,0.25289080751626547,73.98,11570,0.416,Loyal,1,1
C00348,3,129,7607,Month-to-month,Bank Transfer,No,1,1,0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,0.6089385474860336,0.9508489722966934,-1.6241104359885812,0.296899919810314,1.4918440175893333,2535.67,387,19.656,New,1,0
C00349,32,138,714,One year,Electronic Check,No,0,0,0,1.0,0.0,0.0,1.0,1.0,0.44285714285714284,0.6592178770949721,0.07085407889697433,-0.21950580030717656,0.4708194250363505,-1.560373450971659,22.31,4416,0.162,Established,1,1
C00350,54,181,6354,Month-to-month,Electronic Check,Yes,0,0,1,0.0,0.0,0.0,1.0,0.0,0.7571428571428571,0.899441340782123,0.7908847184986595,0.8460563371063028,1.301768172227414,0.937016150462259,117.67,9774,0.65,Loyal,1,0
C00351,57,187,774,One year,Bank Transfer,Yes,0,0,1,1.0,0.0,0.0,0.0,1.0,0.8,0.9329608938547486,0.07851397931826885,0.9913602649354136,1.4177145090447716,-1.5338054764883193,13.58,10659,0.073,Loyal,1,1
C00352,34,38,7888,Month-to-month,Credit Card,Yes,1,0,1,0.0,0.0,1.0,0.0,0.0,0.4714285714285714,0.10055865921787709,0.9867228392697561,-0.12263651508776936,-1.4616195219196109,1.6162706980863069,232.0,1292,6.105,Established,0,0
C00353,6,137,4804,One year,Electronic Check,Yes,0,1,1,1.0,0.0,0.0,1.0,1.0,0.07142857142857142,0.6536312849162011,0.5930039576152176,-1.4788065081594703,0.4514950355667909,0.2506768096426539,800.67,822,5.844,New,1,1
C00354,7,54,1631,One year,Credit Card,Yes,1,0,1,1.0,0.0,1.0,0.0,1.0,0.0857142857142857,0.1899441340782123,0.18792289033575896,-1.4303718655497668,-1.152429290406657,-1.1543262409512862,233.0,378,4.315,New,0,1
C00355,39,170,4762,Month-to-month,Electronic Check,No,0,0,0,0.0,0.0,0.0,1.0,0.0,0.5428571428571429,0.8379888268156425,0.5876420273203115,0.11953669796074867,1.0891998880622582,0.23207922750431617,122.1,6630,0.718,Loyal,1,0
C00356,44,68,1931,Two year,Bank Transfer,No,1,0,0,0.0,1.0,0.0,0.0,2.0,0.6142857142857143,0.2681564245810056,0.22622239244223158,0.3617099110092667,-0.8818878378328224,-1.0214863685345883,43.89,2992,0.645,Loyal,0,1
C00357,47,46,7361,One year,Credit Card,Yes,1,0,1,1.0,0.0,1.0,0.0,1.0,0.6571428571428571,0.1452513966480447,0.9194433805693859,0.5070138388383775,-1.307024406163134,1.3829153222076411,156.62,2162,3.405,Loyal,0,1
C00358,66,184,1534,Month-to-month,Electronic Check,Yes,0,0,1,0.0,0.0,0.0,1.0,0.0,0.9285714285714286,0.9162011173184358,0.17553938465466615,1.4272720484227461,1.3597413406360928,-1.1972777996993518,23.24,12144,0.126,Loyal,1,0
C00359,46,119,656,Month-to-month,Bank Transfer,No,1,0,0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.553072625698324,0.06344950848972296,0.45857919622867394,0.10365602511471786,-1.5860558263055538,14.26,5474,0.12,Loyal,1,0
C00360,49,168,4471,Two year,Bank Transfer,Yes,1,0,1,0.0,1.0,0.0,0.0,2.0,0.6857142857142857,0.8268156424581006,0.550491510277033,0.6038831240577848,1.050551109123139,0.10322455126011934,91.24,8232,0.543,Loyal,1,1
C00361,45,118,4416,Two year,Bank Transfer,No,0,0,0,0.0,1.0,0.0,0.0,2.0,0.6285714285714286,0.547486033519553,0.5434699348908464,0.4101445536189703,0.08433163564515823,0.0788705746503914,98.13,5310,0.832,Loyal,1,1
C00362,5,134,3651,One year,Credit Card,Yes,1,1,1,1.0,0.0,1.0,0.0,1.0,0.05714285714285714,0.6368715083798883,0.4458062045193413,-1.5272411507691739,0.39352186715811205,-0.2598711000121879,730.2,670,5.449,New,1,1
C00363,30,138,1585,One year,Bank Transfer,Yes,0,0,1,1.0,0.0,0.0,0.0,1.0,0.41428571428571426,0.6592178770949721,0.1820503000127665,-0.3163750855265838,0.4708194250363505,-1.174695021388513,52.83,4140,0.383,Established,1,1
C00364,48,53,7371,Two year,Credit Card,No,0,0,0,0.0,1.0,1.0,0.0,2.0,0.6714285714285715,0.18435754189944137,0.9207200306396016,0.5554484814480811,-1.1717536798762167,1.3873433179548644,153.56,2544,2.897,Loyal,0,1
C00365,17,24,1389,One year,Bank Transfer,No,0,0,0,1.0,0.0,0.0,0.0,1.0,0.22857142857142856,0.02234636871508379,0.1570279586365377,-0.9460254394527307,-1.7321609744934454,-1.261483738034089,81.71,408,3.404,Established,0,1
C00366,17,124,1196,Month-to-month,Credit Card,No,1,0,0,0.0,0.0,1.0,0.0,0.0,0.22857142857142856,0.5810055865921788,0.13238861228137366,-0.9460254394527307,0.2002779724625159,-1.346944055955498,70.35,2108,0.567,Established,1,0
C00367,33,101,2979,Two year,Credit Card,Yes,0,0,1,0.0,1.0,1.0,0.0,2.0,0.45714285714285713,0.45251396648044695,0.3600153198008426,-0.17107115769747297,-0.2441829853373552,-0.5574324142255909,90.27,3333,0.894,Established,0,1
C00368,10,81,5158,One year,Electronic Check,Yes,1,0,1,1.0,0.0,0.0,1.0,1.0,0.12857142857142856,0.34078212290502796,0.6381973701008553,-1.285067937720656,-0.6306707747285475,0.4074278590943572,515.8,810,6.368,New,0,1
C00369,37,58,5083,Month-to-month,Credit Card,No,1,0,0,0.0,0.0,1.0,0.0,0.0,0.5142857142857143,0.2122905027932961,0.6286224945742371,0.02266741274134146,-1.0751317325284186,0.37421789099018277,137.38,2146,2.369,Loyal,0,0
C00370,32,148,2526,Two year,Electronic Check,No,1,0,0,0.0,1.0,0.0,1.0,2.0,0.44285714285714284,0.7150837988826816,0.30218307162006897,-0.21950580030717656,0.6640633197319467,-0.7580206215748044,78.94,4736,0.533,Established,1,1
C00371,20,49,5058,One year,Electronic Check,No,1,0,0,1.0,0.0,0.0,1.0,1.0,0.2714285714285714,0.16201117318435754,0.6254308693986977,-0.8007215116236198,-1.2490512377544551,0.3631479016221246,252.9,980,5.161,Established,0,1
C00372,14,27,2388,Two year,Bank Transfer,Yes,0,0,1,0.0,1.0,0.0,0.0,2.0,0.1857142857142857,0.03910614525139665,0.28456530065109154,-1.0913293672818414,-1.6741878060847666,-0.8191269628864855,170.57,378,6.317,Established,0,1
C00373,57,126,1514,Month-to-month,Bank Transfer,Yes,0,0,1,0.0,0.0,0.0,0.0,0.0,0.8,0.5921787709497207,0.17298608451423464,0.9913602649354136,0.23892675140163516,-1.2061337911937982,26.56,7182,0.211,Loyal,1,0
C00374,40,130,5612,One year,Electronic Check,Yes,1,0,1,1.0,0.0,0.0,1.0,1.0,0.5571428571428572,0.6145251396648045,0.6961572832886506,0.16797134057045227,0.3162243092798736,0.6084588660182931,140.3,5200,1.079,Loyal,1,1
C00375,29,20,4628,One year,Bank Transfer,Yes,1,0,1,1.0,0.0,0.0,0.0,1.0,0.39999999999999997,0.0,0.5705349163794203,-0.36480972813628737,-1.8094585323716839,0.1727440844915245,159.59,580,7.979,Established,0,1
C00376,33,196,2107,One year,Bank Transfer,Yes,0,0,1,1.0,0.0,0.0,0.0,1.0,0.45714285714285713,0.9832402234636871,0.24869143367802884,-0.17107115769747297,1.591634014270808,-0.943553643383459,63.85,6468,0.326,Established,1,1
C00377,36,192,3483,One year,Electronic Check,No,0,0,0,1.0,0.0,0.0,1.0,1.0,0.49999999999999994,0.9608938547486033,0.4243584833397166,-0.02576722986836215,1.5143364563925696,-0.33426142856553864,96.75,6912,0.504,Established,1,1
C00378,31,181,4712,Two year,Bank Transfer,No,1,0,0,0.0,1.0,0.0,0.0,2.0,0.42857142857142855,0.899441340782123,0.5812587769692327,-0.2679404429168802,1.301768172227414,0.20993924876819986,152.0,5611,0.84,Established,1,1
C00379,41,76,4187,Two year,Bank Transfer,No,1,0,0,0.0,1.0,0.0,0.0,2.0,0.5714285714285715,0.3128491620111732,0.5142346482829057,0.2164059831801559,-0.7272927220763455,-0.022530527961021212,102.12,3116,1.344,Loyal,0,1
C00380,21,180,3061,One year,Bank Transfer,No,0,0,0,1.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.893854748603352,0.3704838503766118,-0.7522868690139163,1.2824437827578543,-0.5211228490983602,145.76,3780,0.81,Established,1,1
C00381,68,67,2144,Two year,Credit Card,Yes,1,0,1,0.0,1.0,1.0,0.0,2.0,0.9571428571428572,0.26256983240223464,0.2534150389378272,1.5241413336421532,-0.901212227302382,-0.927170059118733,31.53,4556,0.471,Loyal,0,1
C00382,67,64,5558,One year,Credit Card,Yes,0,0,1,1.0,0.0,1.0,0.0,1.0,0.9428571428571428,0.2458100558659218,0.6892633729094855,1.4757066910324497,-0.9591853957110609,0.5845476889832876,82.96,4288,1.296,Loyal,0,1
C00383,24,185,1550,Two year,Electronic Check,No,1,0,0,0.0,1.0,0.0,1.0,2.0,0.32857142857142857,0.9217877094972068,0.17758202476701135,-0.6069829411848054,1.3790657301056524,-1.1901930065037944,64.58,4440,0.349,Established,1,1
C00384,47,187,4343,One year,Bank Transfer,Yes,1,0,1,1.0,0.0,0.0,0.0,1.0,0.6571428571428571,0.9329608938547486,0.5341503893782714,0.5070138388383775,1.4177145090447716,0.046546205695661626,92.4,8789,0.494,Loyal,1,1
C00385,1,188,7165,Month-to-month,Bank Transfer,No,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9385474860335196,0.8944210391931571,-1.7209797212079883,1.4370388985143312,1.2961266055620653,7165.0,188,38.112,New,1,0
C00386,25,90,1649,Month-to-month,Credit Card,No,1,0,0,0.0,0.0,1.0,0.0,0.0,0.34285714285714286,0.3910614525139665,0.1902208604621473,-0.5585482985751018,-0.45675126950251094,-1.1463558486062841,65.96,2250,0.733,Established,0,0
C00387,70,168,2375,One year,Bank Transfer,Yes,0,0,1,1.0,0.0,0.0,0.0,1.0,0.9857142857142858,0.8268156424581006,0.28290565555981106,1.6210106188615605,1.050551109123139,-0.8248833573578757,33.93,11760,0.202,Loyal,1,1
C00388,42,156,2302,Two year,Electronic Check,No,0,0,0,0.0,1.0,0.0,1.0,2.0,0.5857142857142857,0.7597765363128492,0.2735861100472361,0.2648406257898595,0.8186584354884235,-0.8572077263126054,54.81,6552,0.351,Loyal,1,1
C00389,42,126,5532,Month-to-month,Credit Card,No,0,0,0,0.0,0.0,1.0,0.0,0.0,0.5857142857142857,0.5921787709497207,0.6859440827269245,0.2648406257898595,0.23892675140163516,0.5730349000405071,131.71,5292,1.045,Loyal,1,0
C00390,4,105,2534,Month-to-month,Electronic Check,Yes,0,1,1,0.0,0.0,0.0,1.0,0.0,0.04285714285714286,0.4748603351955307,0.3032043916762416,-1.5756757933788776,-0.16688542745911675,-0.7544782249770259,633.5,420,6.033,New,0,0
C00391,3,79,1299,One year,Credit Card,No,1,0,0,1.0,0.0,1.0,0.0,1.0,0.028571428571428574,0.3296089385474861,0.14553810800459593,-1.6241104359885812,-0.6693195536676667,-1.3013356997590984,433.0,237,5.481,New,0,1
C00392,56,147,253,Month-to-month,Credit Card,Yes,0,0,1,0.0,0.0,1.0,0.0,0.0,0.7857142857142857,0.7094972067039107,0.01200051066002809,0.94292562232571,0.644738930262387,-1.7645040549186513,4.52,8232,0.031,Loyal,1,0
C00393,6,63,2156,Month-to-month,Credit Card,Yes,1,1,1,0.0,0.0,1.0,0.0,0.0,0.07142857142857142,0.24022346368715086,0.25494701902208605,-1.4788065081594703,-0.9785097851806205,-0.921856464222065,359.33,378,5.704,New,0,0
C00394,22,65,1947,Month-to-month,Bank Transfer,Yes,1,0,1,0.0,0.0,0.0,0.0,0.0,0.3,0.25139664804469275,0.22826503255457678,-0.7038522264042126,-0.9398610062415013,-1.0144015753390312,88.5,1430,1.362,Established,0,0
C00395,61,116,6302,One year,Electronic Check,Yes,0,0,1,1.0,0.0,0.0,1.0,1.0,0.8571428571428572,0.5363128491620112,0.7842461381335375,1.185098835374228,0.04568285670603901,0.913990572576698,103.31,7076,0.891,Loyal,1,1
C00396,57,134,2241,Month-to-month,Electronic Check,Yes,1,0,1,0.0,0.0,0.0,1.0,0.0,0.8,0.6368715083798883,0.26579854461892,0.9913602649354136,0.39352186715811205,-0.8842185003706673,39.32,7638,0.293,Loyal,1,0
C00397,5,39,3370,Month-to-month,Credit Card,Yes,0,1,1,0.0,0.0,1.0,0.0,0.0,0.05714285714285714,0.10614525139664806,0.40993233754627856,-1.5272411507691739,-1.4422951324500513,-0.38429778050916147,674.0,195,17.282,New,0,0
C00398,59,95,7232,Two year,Credit Card,Yes,1,0,1,0.0,1.0,1.0,0.0,2.0,0.8285714285714286,0.4189944134078213,0.9029745946636026,1.0882295501548207,-0.3601293221547129,1.3257941770684611,122.58,5605,1.29,Loyal,0,1
C00399,62,159,446,One year,Bank Transfer,No,0,0,0,1.0,0.0,0.0,0.0,1.0,0.8714285714285714,0.776536312849162,0.03663985701519214,1.2335334779839315,0.8766316038971024,-1.6790437369972422,7.19,9858,0.045,Loyal,1,1
C00400,53,27,4429,Two year,Electronic Check,No,0,0,0,0.0,1.0,0.0,1.0,2.0,0.7428571428571429,0.03910614525139665,0.5451295799821269,0.7976216944965991,-1.6741878060847666,0.08462696912178165,83.57,1431,3.095,Loyal,0,1
C00401,6,198,6427,Month-to-month,Credit Card,No,1,1,0,0.0,0.0,1.0,0.0,0.0,0.07142857142857142,0.9944134078212291,0.8002042640112345,-1.4788065081594703,1.6302827932099273,0.9693405194169887,1071.17,1188,5.41,New,1,0
C00402,45,199,7564,Month-to-month,Credit Card,Yes,0,0,1,0.0,0.0,1.0,0.0,0.0,0.6285714285714286,1.0,0.9453593769947657,0.4101445536189703,1.649607182679487,1.4728036358762733,168.09,8955,0.845,Loyal,1,0
C00403,69,115,4730,One year,Credit Card,Yes,1,0,1,1.0,0.0,1.0,0.0,1.0,0.9714285714285714,0.5307262569832403,0.583556747095621,1.5725759762518567,0.0263584672364794,0.21790964111320174,68.55,7935,0.596,Loyal,0,1
C00404,20,37,4631,Month-to-month,Electronic Check,No,0,0,0,0.0,0.0,0.0,1.0,0.0,0.2714285714285714,0.09497206703910614,0.5709179114004851,-0.8007215116236198,-1.4809439113891705,0.17407248321569146,231.55,740,6.258,Established,0,0
C00405,25,184,7662,Month-to-month,Credit Card,No,1,0,0,0.0,0.0,1.0,0.0,0.0,0.34285714285714286,0.9162011173184358,0.95787054768288,-0.5585482985751018,1.3597413406360928,1.516197994199061,306.48,4600,1.666,Established,1,0
C00406,45,104,2541,Month-to-month,Electronic Check,No,1,0,0,0.0,0.0,0.0,1.0,0.0,0.6285714285714286,0.46927374301675984,0.3040980467253926,0.4101445536189703,-0.18620981692867636,-0.7513786279539696,56.47,4680,0.543,Loyal,0,0
C00407,3,75,3048,One year,Electronic Check,No,0,0,0,1.0,0.0,0.0,1.0,1.0,0.028571428571428574,0.30726256983240224,0.36882420528533133,-1.6241104359885812,-0.7466171115459052,-0.5268792435697504,1016.0,225,13.547,New,0,1
C00408,5,44,7840,One year,Credit Card,No,0,0,0,1.0,0.0,1.0,0.0,1.0,0.05714285714285714,0.13407821229050282,0.9805949189327204,-1.5272411507691739,-1.3456731851022532,1.595016318499635,1568.0,220,35.636,New,0,1
C00409,48,46,6056,Month-to-month,Bank Transfer,No,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6714285714285715,0.1452513966480447,0.75284054640623,0.5554484814480811,-1.307024406163134,0.8050618771950059,126.17,2208,2.743,Loyal,0,0
C00410,48,149,7690,Month-to-month,Bank Transfer,Yes,1,0,1,0.0,0.0,0.0,0.0,0.0,0.6714285714285715,0.7206703910614526,0.9614451678794842,0.5554484814480811,0.6833877092015063,1.5285963822912862,160.21,7152,1.075,Loyal,1,0
C00411,23,134,4413,One year,Electronic Check,No,1,0,0,1.0,0.0,0.0,1.0,1.0,0.3142857142857143,0.6368715083798883,0.5430869398697816,-0.655417583794509,0.39352186715811205,0.07754217592622444,191.87,3082,1.432,Established,1,1
C00412,48,95,1168,One year,Bank Transfer,Yes,0,0,1,1.0,0.0,0.0,0.0,1.0,0.6714285714285715,0.4189944134078213,0.12881399208476957,0.5554484814480811,-0.3601293221547129,-1.359342444047723,24.33,4560,0.256,Loyal,0,1
C00413,64,131,3127,Two year,Electronic Check,No,0,0,0,0.0,1.0,0.0,1.0,2.0,0.9,0.6201117318435755,0.37890974084003576,1.3304027632033388,0.3355486987494332,-0.49189807716668665,48.86,8384,0.373,Loyal,1,1
C00414,2,158,3460,Two year,Electronic Check,No,0,0,0,0.0,1.0,0.0,1.0,2.0,0.014285714285714285,0.7709497206703911,0.42142218817822036,-1.6725450785982847,0.8573072144275428,-0.3444458187841521,1730.0,316,10.949,New,1,1
C00415,48,87,6197,One year,Credit Card,Yes,1,0,1,1.0,0.0,1.0,0.0,1.0,0.6714285714285715,0.3743016759776537,0.7708413123962722,0.5554484814480811,-0.5147244379111898,0.8674966172308538,129.1,4176,1.484,Loyal,0,1
C00416,48,151,530,Two year,Credit Card,Yes,0,0,1,0.0,1.0,1.0,0.0,2.0,0.6714285714285715,0.7318435754189945,0.04736371760500446,0.5554484814480811,0.7220364881406255,-1.641848572720567,11.04,7248,0.073,Loyal,1,1
C00417,51,83,7409,Two year,Bank Transfer,Yes,0,0,1,0.0,1.0,0.0,0.0,2.0,0.7142857142857143,0.35195530726256985,0.9255713009064215,0.700752409277192,-0.5920219957894283,1.4041697017943127,145.27,4233,1.75,Loyal,0,1
C00418,59,183,4605,One year,Electronic Check,Yes,0,0,1,1.0,0.0,0.0,1.0,1.0,0.8285714285714286,0.9106145251396648,0.5675986212179241,1.0882295501548207,1.3404169511665331,0.162559694272911,78.05,10797,0.427,Loyal,1,1
C00419,35,113,6754,Month-to-month,Bank Transfer,No,1,0,0,0.0,0.0,0.0,0.0,0.0,0.4857142857142857,0.5195530726256984,0.8419507213072897,-0.07420187247806576,-0.012290311702639832,1.1141359803511892,192.97,3955,1.708,Established,0,0
C00420,18,53,6260,Month-to-month,Bank Transfer,Yes,0,0,1,0.0,0.0,0.0,0.0,0.0,0.24285714285714283,0.18435754189944137,0.7788842078386314,-0.897590796843027,-1.1717536798762167,0.8953929904383603,347.78,954,6.562,Established,0,0
C00421,39,146,3886,One year,Bank Transfer,Yes,1,0,1,1.0,0.0,0.0,0.0,1.0,0.5428571428571429,0.7039106145251397,0.47580748116941146,0.11953669796074867,0.6254145407928274,-0.1558131999524413,99.64,5694,0.682,Loyal,1,1
C00422,14,158,1718,One year,Bank Transfer,No,1,0,0,1.0,0.0,0.0,0.0,1.0,0.1857142857142857,0.7709497206703911,0.19902974594663603,-1.0913293672818414,0.8573072144275428,-1.1158026779504437,122.71,2212,0.777,Established,1,1
C00423,5,172,2066,One year,Bank Transfer,No,1,0,0,1.0,0.0,0.0,0.0,1.0,0.05714285714285714,0.8491620111731844,0.24345716839014428,-1.5272411507691739,1.1278486670013774,-0.9617084259470744,413.2,860,2.402,New,1,1
C00424,5,93,3720,Month-to-month,Credit Card,Yes,0,1,1,0.0,0.0,1.0,0.0,0.0,0.05714285714285714,0.4078212290502794,0.45461509000383,-1.5272411507691739,-0.3987781010938321,-0.2293179293563474,744.0,465,8.0,New,0,0
C00425,52,47,7270,Two year,Electronic Check,Yes,0,0,1,0.0,1.0,0.0,1.0,2.0,0.7285714285714286,0.15083798882681565,0.9078258649304225,0.7491870518868955,-1.2877000166935744,1.3426205609079094,139.81,2444,2.975,Loyal,0,1
C00426,54,61,1714,Month-to-month,Bank Transfer,No,1,0,0,0.0,0.0,0.0,0.0,0.0,0.7571428571428571,0.22905027932960897,0.19851908591854972,0.8460563371063028,-1.0171585641197398,-1.117573876249333,31.74,3294,0.52,Loyal,0,0
C00427,34,191,4220,One year,Bank Transfer,Yes,0,0,1,1.0,0.0,0.0,0.0,1.0,0.4714285714285714,0.9553072625698323,0.5184475935146176,-0.12263651508776936,1.49501206692301,-0.007918141995184457,124.12,6494,0.65,Established,1,1
C00428,3,178,1423,Month-to-month,Credit Card,Yes,1,1,1,0.0,0.0,1.0,0.0,0.0,0.028571428571428574,0.8826815642458101,0.1613685688752713,-1.6241104359885812,1.243795003818735,-1.24642855249353,474.33,534,2.665,New,1,0
C00429,36,169,7102,One year,Electronic Check,No,1,0,0,1.0,0.0,0.0,1.0,1.0,0.49999999999999994,0.8324022346368716,0.8863781437507978,-0.02576722986836215,1.0698754985926986,1.2682302323545587,197.28,6084,1.167,Established,1,1
C00430,10,21,4968,One year,Electronic Check,No,1,0,0,1.0,0.0,0.0,1.0,1.0,0.12857142857142856,0.005586592178770944,0.613941018766756,-1.285067937720656,-1.7901341429021242,0.3232959398971153,496.8,210,23.657,New,0,1
C00431,70,156,2011,Two year,Credit Card,Yes,0,0,1,0.0,1.0,1.0,0.0,2.0,0.9857142857142858,0.7597765363128492,0.23643559300395758,1.6210106188615605,0.8186584354884235,-0.9860624025568023,28.73,10920,0.184,Loyal,1,1
C00432,62,116,2103,One year,Electronic Check,No,1,0,0,1.0,0.0,0.0,1.0,1.0,0.8714285714285714,0.5363128491620112,0.24818077364994254,1.2335334779839315,0.04568285670603901,-0.9453248416823483,33.92,7192,0.292,Loyal,1,1
C00433,14,162,325,Two year,Credit Card,Yes,0,0,1,0.0,1.0,1.0,0.0,2.0,0.1857142857142857,0.7932960893854749,0.021192391165581515,-1.0913293672818414,0.9346047723057812,-1.7326224855386436,23.21,2268,0.143,Established,1,1
C00434,67,21,5850,Two year,Electronic Check,Yes,0,0,1,0.0,1.0,0.0,1.0,2.0,0.9428571428571428,0.005586592178770944,0.7265415549597855,1.4757066910324497,-1.7901341429021242,0.7138451648022067,87.31,1407,4.158,Loyal,0,1
C00435,8,152,499,Month-to-month,Electronic Check,No,0,1,0,0.0,0.0,0.0,1.0,0.0,0.09999999999999999,0.7374301675977654,0.043406102387335624,-1.381937222940063,0.7413608776101851,-1.655575359536959,62.38,1216,0.41,New,1,0
C00436,29,151,1329,Month-to-month,Bank Transfer,Yes,1,0,1,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,0.7318435754189945,0.1493680582152432,-0.36480972813628737,0.7220364881406255,-1.2880517125174284,45.83,4379,0.303,Established,1,0
C00437,30,100,3098,Month-to-month,Electronic Check,No,0,0,0,0.0,0.0,0.0,1.0,0.0,0.41428571428571426,0.44692737430167595,0.37520745563641006,-0.3163750855265838,-0.26350737480691483,-0.5047392648336341,103.27,3000,1.033,Established,0,0
C00438,68,93,3075,Month-to-month,Credit Card,Yes,0,0,1,0.0,0.0,1.0,0.0,0.0,0.9571428571428572,0.4078212290502794,0.3722711604749138,1.5241413336421532,-0.3987781010938321,-0.5149236550522476,45.22,6324,0.486,Loyal,0,0
